,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistName
49,track,song,136975,1474815798,1474815897,The Beatles,Abbey Road (2019 Mix),I Want You (She's So Heavy),Abbey Road (2019 Mix),I Want You (She's So Heavy) [2019 Mix],https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-want-you-shes-so-heavy-2019-mix/1474815798?i=1474815897&uo=4,https://music.apple.com/us/album/i-want-you-shes-so-heavy-2019-mix/1474815798?i=1474815897&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/1a/b6/65/1ab6656e-ecd1-22f6-f351-e67c91b81878/mzaf_13316589927474516588.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,6,467360,USA,USD,Rock,False,
50,track,song,136975,1474815798,1474815803,The Beatles,Abbey Road (2019 Mix),Maxwell's Silver Hammer,Abbey Road (2019 Mix),Maxwell's Silver Hammer (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/maxwells-silver-hammer-2019-mix/1474815798?i=1474815803&uo=4,https://music.apple.com/us/album/maxwells-silver-hammer-2019-mix/1474815798?i=1474815803&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/83/1c/f3/831cf359-9671-fcb5-eeef-99d8249c5222/mzaf_5276904707735092268.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,3,207973,USA,USD,Rock,False,
51,track,song,136975,1441164604,1441164866,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,When I'm Sixty-Four,Sgt. Pepper's Lonely Hearts Club Band,When I'm Sixty-Four,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/when-im-sixty-four/1441164604?i=1441164866&uo=4,https://music.apple.com/us/album/when-im-sixty-four/1441164604?i=1441164866&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/b2/96/fb/b296fb7e-334c-ab6d-6125-974d2deec6c8/mzaf_3175631363684734163.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,7.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,9,157667,USA,USD,Rock,True,
52,track,song,136975,1474815798,1474815899,The Beatles,Abbey Road (2019 Mix),Because,Abbey Road (2019 Mix),Because (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/because-2019-mix/1474815798?i=1474815899&uo=4,https://music.apple.com/us/album/because-2019-mix/1474815798?i=1474815899&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/69/d1/be/69d1be04-3a6a-bbde-c6e6-9a0d42eee9c5/mzaf_2380019523131147345.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,8,165613,USA,USD,Rock,False,
53,track,song,136975,1474815798,1474815907,The Beatles,Abbey Road (2019 Mix),The End,Abbey Road (2019 Mix),The End (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-end-2019-mix/1474815798?i=1474815907&uo=4,https://music.apple.com/us/album/the-end-2019-mix/1474815798?i=1474815907&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/b7/03/93/b7039348-b3a4-1cdf-f48c-08a07f62fec4/mzaf_14155732651427747313.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,16,141907,USA,USD,Rock,False,
54,track,song,136975,1474815798,1474815900,The Beatles,Abbey Road (2019 Mix),You Never Give Me Your Money,Abbey Road (2019 Mix),You Never Give Me Your Money (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/you-never-give-me-your-money-2019-mix/1474815798?i=1474815900&uo=4,https://music.apple.com/us/album/you-never-give-me-your-money-2019-mix/1474815798?i=1474815900&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/0a/68/32/0a68328d-c56c-831d-305e-e580e22d10e9/mzaf_4384933536595479445.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,9,242667,USA,USD,Rock,False,
55,track,song,136975,1441164604,1441164721,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Pepper's Lonely Hearts Club Band,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band/1441164604?i=1441164721&uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band/1441164604?i=1441164721&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/36/73/98/367398ba-4db3-e602-1603-8bd6e14711d7/mzaf_958772216751163360.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,7.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,1,121893,USA,USD,Rock,True,
56,track,song,136975,1441164604,1441164864,The Beatles,Sgt. Pepper's Lonely Hearts Club Band,Being For the Benefit of Mr. Kite!,Sgt. Pepper's Lonely Hearts Club Band,Being For the Benefit of Mr. Kite!,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite/1441164604?i=1441164864&uo=4,https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite/1441164604?i=1441164864&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/80/09/53/80095394-b902-627a-7885-712652990394/mzaf_6824990065349175114.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/ce/d2/af/ced2afdd-d9e8-9136-fb56-d854e91edc76/source/100x100bb.jpg,7.99,1.29,1967-06-01T12:00:00Z,notExplicit,notExplicit,1,1,13,7,157533,USA,USD,Rock,True,
57,track,song,136975,1441133180,1441133857,The Beatles,The Beatles (The White Album),Rocky Raccoon,The Beatles (The White Album),Rocky Raccoon,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://music.apple.com/us/album/rocky-raccoon/1441133180?i=1441133857&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/46/4c/04/464c04fe-c4a5-f9ad-6ef5-1986cc473373/mzaf_1007994335169691327.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,13,213107,USA,USD,Rock,True,
58,track,song,136975,1474815798,1474815903,The Beatles,Abbey Road (2019 Mix),Polythene Pam,Abbey Road (2019 Mix),Polythene Pam (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://music.apple.com/us/album/polythene-pam-2019-mix/1474815798?i=1474815903&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/c4/98/23/c49823a0-898a-8fc5-7aba-6a666d660ddb/mzaf_16888753946714785480.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,12,72800,USA,USD,Rock,False,
59,track,song,136975,1441133180,1441134096,The Beatles,The Beatles (The White Album),Mother Nature's Son,The Beatles (The White Album),Mother Nature's Son,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://music.apple.com/us/album/mother-natures-son/1441133180?i=1441134096&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/b5/aa/22/b5aa22eb-5ffe-64ee-5b0b-6dc489c0efce/mzaf_6652655911682146851.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,3,168027,USA,USD,Rock,True,
60,track,song,136975,1441133180,1441133197,The Beatles,The Beatles (The White Album),Back In the U.S.S.R.,The Beatles (The White Album),Back In the U.S.S.R.,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://music.apple.com/us/album/back-in-the-u-s-s-r/1441133180?i=1441133197&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/e1/d4/e2/e1d4e2e8-b53a-ae2a-d0ec-b779f1051950/mzaf_3321916096842849257.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,1,162453,USA,USD,Pop,True,
61,track,song,136975,1474815798,1474815902,The Beatles,Abbey Road (2019 Mix),Mean Mr Mustard,Abbey Road (2019 Mix),Mean Mr Mustard (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://music.apple.com/us/album/mean-mr-mustard-2019-mix/1474815798?i=1474815902&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/39/b5/0e/39b50efd-7b36-5a18-4a2c-33930562ded8/mzaf_13348481779680872451.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,11,66467,USA,USD,Rock,False,
62,track,song,136975,1474815798,1474815906,The Beatles,Abbey Road (2019 Mix),Carry That Weight,Abbey Road (2019 Mix),Carry That Weight (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/carry-that-weight-2019-mix/1474815798?i=1474815906&uo=4,https://music.apple.com/us/album/carry-that-weight-2019-mix/1474815798?i=1474815906&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/2a/23/e3/2a23e353-9636-8947-08f2-194485c011cd/mzaf_9242341645180001385.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,15,96440,USA,USD,Rock,False,
63,track,song,136975,1441133180,1441133428,The Beatles,The Beatles (The White Album),Dear Prudence,The Beatles (The White Album),Dear Prudence,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://music.apple.com/us/album/dear-prudence/1441133180?i=1441133428&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/6d/54/0b/6d540b66-c658-bdd4-421a-260fea413284/mzaf_1398822437220573774.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,2,235773,USA,USD,Pop,True,
64,track,song,136975,1441133180,1441134207,The Beatles,The Beatles (The White Album),Helter Skelter,The Beatles (The White Album),Helter Skelter,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://music.apple.com/us/album/helter-skelter/1441133180?i=1441134207&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/b8/b7/59/b8b75986-ca29-90ed-dc4c-605dff5379f1/mzaf_3295526660958172185.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,6,269787,USA,USD,Rock,True,
65,track,song,136975,1441133180,1441134192,The Beatles,The Beatles (The White Album),Everybody's Got Something to Hide Except Me and My Monkey,The Beatles (The White Album),Everybody's Got Something to Hide Except Me and My Monkey,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/everybodys-got-something-to-hide-except-me-and-my-monkey/1441133180?i=1441134192&uo=4,https://music.apple.com/us/album/everybodys-got-something-to-hide-except-me-and-my-monkey/1441133180?i=1441134192&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/2f/05/26/2f052607-26e4-a110-a985-7d5fc7e5362c/mzaf_1965979822435307255.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,2,13,4,144773,USA,USD,Rock,True,
66,track,song,136975,1441133100,1441133101,The Beatles,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,The Beatles 1967-1970 (The Blue Album),Strawberry Fields Forever,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://music.apple.com/us/album/strawberry-fields-forever/1441133100?i=1441133101&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/45/44/ba/4544baa7-759e-0d33-526c-60b05fade033/mzaf_3742238767945692016.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1967-02-13T12:00:00Z,notExplicit,notExplicit,2,1,14,1,247933,USA,USD,Rock,True,
67,track,song,136975,1441133100,1441133283,The Beatles & Billy Preston,The Beatles 1967-1970 (The Blue Album),Get Back,The Beatles 1967-1970 (The Blue Album),Get Back,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/get-back/1441133100?i=1441133283&uo=4,https://music.apple.com/us/album/get-back/1441133100?i=1441133283&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/e1/bb/cd/e1bbcde2-3295-11cd-1f14-7afccd3e2f6a/mzaf_5437710919581799878.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,2,2,14,4,192667,USA,USD,Pop,True,The Beatles
68,track,song,136975,1474815798,1474815901,The Beatles,Abbey Road (2019 Mix),Sun King,Abbey Road (2019 Mix),Sun King (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://music.apple.com/us/album/sun-king-2019-mix/1474815798?i=1474815901&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/86/2d/c5/862dc50b-0d60-0e4d-7461-e5ee285d6259/mzaf_5283711743397583482.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/6e/db/f5/6edbf5a8-b990-8f89-af12-8cc464f03da1/source/100x100bb.jpg,7.99,1.29,1969-09-26T12:00:00Z,notExplicit,notExplicit,1,1,17,10,146333,USA,USD,Rock,False,
69,track,song,136975,1441133100,1441133286,The Beatles,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,The Beatles 1967-1970 (The Blue Album),Don't Let Me Down,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/ca/e2/e8/cae2e8f1-81c9-4f62-9388-f587b716aaa4/mzaf_4770122987339312919.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1969-04-11T12:00:00Z,notExplicit,notExplicit,2,2,14,5,215733,USA,USD,Rock,True,
70,track,song,136975,1441133180,1441133910,The Beatles,The Beatles (The White Album),I Will,The Beatles (The White Album),I Will,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://music.apple.com/us/album/i-will/1441133180?i=1441133910&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/0c/a9/fb/0ca9fbcf-9c62-6acd-59d0-ba5d0b975142/mzaf_6586636673393810266.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/6f/d1/7a/6fd17a58-e715-54e1-e9d3-d63575108a4e/source/100x100bb.jpg,12.99,1.29,1968-11-22T12:00:00Z,notExplicit,notExplicit,3,1,17,16,105933,USA,USD,Rock,True,
71,track,song,136975,1441133100,1441133272,The Beatles,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,The Beatles 1967-1970 (The Blue Album),I Am the Walrus,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://music.apple.com/us/album/i-am-the-walrus/1441133100?i=1441133272&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/ca/23/72/ca2372c8-5c69-6fcb-55aa-a8bc5bca8c78/mzaf_260415512083190753.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/27/70/11/2770116d-0a57-f107-ba91-bd3679d44e5f/source/100x100bb.jpg,12.99,1.29,1967-11-24T12:00:00Z,notExplicit,notExplicit,2,1,14,8,275680,USA,USD,Rock,True,
